Price,Covered Area,Project Name,sqft Price,Carpet Area,Area Name,Society,furnished Type,Bathroom,Facing,Transaction Type,Type of Property,bedroom,isPrimeLocationProperty,Property,balconies,floor_ratio,Parking_Status,amenity_score,luxury_score
3.61,1632.21,Sheth 72 West,22117.2520692803,1185.0,Andheri West,0,Unfurnished,3.0,Unknown,New Property,Apartment,3,1,3,3.0,0.5128205128205128,Unknown,6,4
2.38,1078.5,Sheth 72 West,22067.686601761707,783.0,Andheri West,0,Unfurnished,2.0,Unknown,New Property,Apartment,2,1,2,1.0,0.5128205128205128,Unknown,3,2
2.65,1101.0,Naman Habitat,27347.0,801.0,Azad Nagar 2,1,Unfurnished,2.0,North - East,New Property,Apartment,2,1,2,1.0,0.6875,Available,3,2
2.66,888.42,Platinum 53 West,29940.793768712996,645.0,Andheri West,0,Unfurnished,2.0,Unknown,New Property,Apartment,2,1,2,2.0,0.5128205128205128,Available,3,2
3.35,1053.7,Platinum Life,31792.730378665652,765.0,Andheri West,0,Unfurnished,2.0,Unknown,New Property,Apartment,2,1,2,1.0,0.5128205128205128,Unknown,3,2
1.99,790.62,JP Eminence,34668.0,574.0,Andheri West,1,Unfurnished,2.0,East,New Property,Apartment,2,1,2,2.0,0.7619047619047619,Available,2,2
5.99,1540.0,Rustomjee Elita,38896.0,1134.0,Andheri West,1,Semi-Furnished,3.0,West,Resale,Apartment,3,1,3,4.0,0.5128205128205128,Available,6,7
6.5,2468.29,Gurnani Palms,26334.020718797223,1792.0,Andheri West,0,Semi-Furnished,4.0,Unknown,New Property,Apartment,5,1,5,5.0,0.5128205128205128,Available,6,12
3.48,100.0,Unknown Project,348000.0,1110.0,Lokhandwala Complex,1,Furnished,3.0,East,New Property,Apartment,3,1,3,1.0,0.5714285714285714,Unknown,4,2
0.26,230.0,Amboli,11304.0,200.0,Andheri West,1,Unfurnished,1.0,South,Resale,Apartment,1,1,1,1.0,1.0,Unknown,1,2
1.05,1125.0,Divyam Heights,9333.0,816.7613636363636,Andheri West,1,Semi-Furnished,2.0,Unknown,Resale,Apartment,2,1,2,2.0,0.4666666666666667,Available,3,2
1.78,1300.0,Mohid Heights,13692.0,735.0,Lokhandwala Complex,1,Unfurnished,2.0,Unknown,Resale,Apartment,2,1,2,1.0,0.5238095238095238,Unknown,2,2
0.23,475.0,Unknown Project,4842.0,400.0,Andheri West,1,Unfurnished,1.0,Unknown,Resale,Apartment,1,1,1,1.0,0.6,Unknown,1,2
0.85,3000.0,Unknown Project,2833.0,300.0,Andheri West,1,Unfurnished,1.0,Unknown,Resale,Apartment,1,1,1,1.0,0.0,Unknown,2,4
0.08,250.0,Ashiyana Apartment,3200.0,180.0,Andheri West,1,Unfurnished,1.0,West,Resale,Apartment,1,1,1,1.0,1.0,Unknown,1,2
0.23,613.0,Unknown Project,3716.0,454.0,Laxmi Industrial Estate,1,Unfurnished,1.0,East,Resale,Apartment,1,0,1,3.0,0.42857142857142855,Unknown,1,0
12.5,2000.0,Oberoi Springs,62500.0,1452.020202020202,Andheri West,1,Semi-Furnished,4.0,East,Resale,Apartment,6,1,6,4.0,0.9142857142857143,Available,6,15
3.04,805.0,Platinum Life,37742.0,805.0,Andheri West,1,Unfurnished,3.0,North - West,New Property,Apartment,3,1,3,3.0,0.2777777777777778,Available,5,2
2.8,1290.0,Jaycee Bhagtani Elegance,21705.0,780.0,Andheri West,1,Unfurnished,2.0,West,Resale,Apartment,2,1,2,2.0,0.5128205128205128,Available,4,2
0.95,614.0,Venus Towers,15472.0,445.770202020202,Andheri West,0,Semi-Furnished,2.0,Unknown,Resale,Apartment,1,0,1,1.0,0.6666666666666666,Unknown,0,0
0.98,430.0,Unknown Project,22791.0,348.0952380952381,Andheri West,0,Semi-Furnished,1.0,Unknown,Resale,Builder Floor Apartment,1,0,1,1.0,0.0,Unknown,0,0
1.6,945.0,Sagar Caspian,16931.0,700.0,Andheri West,0,Unfurnished,2.0,Unknown,Resale,Apartment,2,0,2,2.0,0.5,Available,1,0
3.42,1243.0,Shiv Shakti Apartments,27514.0,902.4305555555555,Andheri West,0,Unfurnished,3.0,Unknown,Resale,Apartment,3,0,3,3.0,0.6666666666666666,Unknown,5,0
0.37,1150.0,Unknown Project,3217.0,900.0,Andheri West,0,Unfurnished,2.0,East,Resale,Apartment,2,0,2,2.0,1.0,Unknown,2,0
2.35,895.3,Transcon Triumph Tower 4,26248.184965933207,650.0,Andheri West,0,Semi-Furnished,2.0,Unknown,New Property,Apartment,2,1,2,2.0,0.5128205128205128,Unknown,3,2
3.0,1150.0,Metropolis Residences,26087.0,834.9116161616162,Andheri West,0,Furnished,2.0,Unknown,Resale,Apartment,2,0,2,2.0,0.41935483870967744,Unknown,3,0
11.2,1600.0,Suryakiran CHS,70000.0,1161.6161616161617,Andheri West,0,Semi-Furnished,4.0,Unknown,Resale,Apartment,4,0,4,4.0,1.0,Unknown,5,11
2.25,585.0,Sanman Apartment,38462.0,424.71590909090907,Andheri West,0,Unfurnished,2.0,Unknown,Resale,Apartment,2,0,2,2.0,0.35714285714285715,Unknown,2,0
1.7,1002.0,Sagar City,16966.0,727.4621212121212,Andheri West,0,Unfurnished,2.0,Unknown,Resale,Apartment,2,0,2,2.0,1.0,Unknown,2,0
0.2,355.0,Shiv Kutir,5634.0,257.73358585858585,Andheri West,0,Unfurnished,1.0,Unknown,Resale,Apartment,1,0,1,1.0,0.8,Unknown,0,0
4.25,1350.0,Kia Park Apartments,31481.0,980.1136363636364,Andheri West,0,Furnished,4.0,Unknown,Resale,Apartment,3,0,3,3.0,0.6111111111111112,Available,5,1
2.2,855.0,Shiv Shakti Apartments,25731.0,620.7386363636364,Andheri West,0,Furnished,2.0,Unknown,Resale,Apartment,2,0,2,2.0,0.3333333333333333,Unknown,2,0
1.5,852.0,Chouhan Classic,17606.0,618.560606060606,Andheri West,0,Unfurnished,2.0,Unknown,Resale,Apartment,2,0,2,2.0,0.23076923076923078,Unknown,1,0
2.5,1185.0,Pramukh Heights,21097.0,860.3219696969697,Andheri West,0,Furnished,2.0,Unknown,Resale,Apartment,3,0,3,4.0,0.9411764705882353,Unknown,4,0
2.6,1500.0,Grace Pinnacle,17333.0,1089.0151515151515,Andheri West,0,Furnished,3.0,Unknown,Resale,Apartment,3,0,3,3.0,0.3125,Available,5,2
3.0,1150.0,Indra Darshan Apartment,26087.0,834.9116161616162,Lokhandwala Complex,0,Semi-Furnished,2.0,Unknown,Resale,Apartment,2,1,2,3.0,0.3076923076923077,Available,4,2
2.4,800.0,Aditi Apartment,30000.0,580.8080808080808,Andheri West,0,Semi-Furnished,2.0,Unknown,Resale,Apartment,2,1,2,2.0,0.875,Unknown,3,2
4.5,1750.0,Shiv Shakti Apartments,25715.0,1100.0,Andheri West,1,Furnished,3.0,Unknown,Resale,Apartment,3,1,3,3.0,0.6071428571428571,Unknown,6,4
2.1,900.0,Unknown Project,23333.0,653.4090909090909,Andheri West,0,Semi-Furnished,2.0,North - West,Resale,Apartment,2,1,2,1.0,0.16666666666666666,Unknown,2,2
1.15,309.0,Platinum Casa Divine,37217.0,224.33712121212122,Andheri West,0,Furnished,1.0,Unknown,Resale,Apartment,1,1,1,1.0,0.6875,Unknown,1,2
2.5,618.0,Tarapore Gardens,40453.0,448.67424242424244,Andheri West,0,Semi-Furnished,2.0,Unknown,Resale,Apartment,1,1,1,1.0,0.375,Unknown,2,2
2.0,970.0,Divyam Heights,20619.0,704.229797979798,Andheri West,0,Semi-Furnished,2.0,Unknown,Resale,Apartment,2,1,2,2.0,0.375,Unknown,3,2
1.75,1090.0,Divyam Heights,16055.0,680.0,Andheri West,1,Unfurnished,2.0,Unknown,Resale,Apartment,2,1,2,2.0,0.5333333333333333,Unknown,3,2
1.9,1000.0,Aqua Residences,19000.0,726.010101010101,Andheri West,0,Furnished,3.0,Unknown,Resale,Apartment,3,1,3,1.0,0.4444444444444444,Unknown,4,2
0.6,280.0,Shubham CHS,21429.0,203.2828282828283,Andheri West,0,Semi-Furnished,1.0,Unknown,Resale,Apartment,1,1,1,1.0,0.75,Unknown,1,2
2.0,830.57,Omkar CHS,24079.84877854967,603.0,Versova Marg,0,Semi-Furnished,2.0,Unknown,Resale,Apartment,2,0,2,2.0,0.5384615384615384,Unknown,2,0
2.5,960.0,Unknown Project,26042.0,696.969696969697,Andheri West,0,Semi-Furnished,2.0,Unknown,Resale,Apartment,2,1,2,1.0,0.625,Unknown,2,2
2.25,700.0,Savgan Heights,32143.0,508.2070707070707,Andheri West,0,Unfurnished,2.0,Unknown,Resale,Apartment,2,0,2,2.0,0.6363636363636364,Unknown,2,0
4.0,1500.0,Unknown Project,26667.0,1089.0151515151515,Andheri West,0,Semi-Furnished,3.0,Unknown,Resale,Apartment,3,0,3,1.0,0.125,Unknown,4,2
1.42,599.0,Kamal Apartment,23706.0,434.8800505050505,Lokhandwala Complex,0,Unfurnished,1.0,Unknown,Resale,Apartment,1,0,1,1.0,0.25,Unknown,0,0
0.95,700.0,Shubh Prathamesh Apartment,13571.0,508.2070707070707,Andheri West,0,Semi-Furnished,1.0,Unknown,Resale,Apartment,1,0,1,1.0,0.5714285714285714,Unknown,0,0
2.64,1350.0,Gundecha Symphony,19556.0,847.0,Andheri West,0,Semi-Furnished,1.0,Unknown,Resale,Apartment,3,0,3,3.0,0.16666666666666666,Unknown,4,0
6.0,1685.0,Sundervan Complex,35608.0,1223.32702020202,Andheri West,0,Furnished,4.0,Unknown,Resale,Apartment,3,0,3,3.0,0.1111111111111111,Unknown,5,8
1.4,702.47,Ashish CHS Manish Nagar Road,19929.67671217276,510.0,4 Bunglows,0,Unfurnished,2.0,Unknown,Resale,Apartment,1,0,1,1.0,0.6666666666666666,Unknown,0,0
0.95,580.0,Unknown Project,16379.0,421.0858585858586,Andheri West,0,Semi-Furnished,2.0,Unknown,Resale,Apartment,2,0,2,1.0,0.2857142857142857,Unknown,0,0
20.0,1344.0,Amboli Angles,148810.0,975.7575757575758,Andheri West,0,Furnished,2.0,Unknown,Resale,Apartment,2,0,2,2.0,0.8333333333333334,Unknown,3,6
2.9,1400.0,Venus Towers,20714.0,1016.4141414141415,Andheri West,0,Semi-Furnished,3.0,Unknown,Resale,Apartment,3,0,3,3.0,0.25,Unknown,5,0
3.5,858.0,Transcon Triumph,40793.0,858.0,Andheri West,0,Unfurnished,3.0,North,New Property,Apartment,3,0,3,1.0,0.6944444444444444,Unknown,3,0
1.8,1090.0,Divyam Heights,16514.0,791.35101010101,Andheri West,0,Semi-Furnished,2.0,Unknown,Resale,Apartment,2,0,2,2.0,0.4,Unknown,2,0
5.35,1055.0,Anuchhaya,50711.0,765.9406565656566,Andheri West,0,Furnished,3.0,Unknown,Resale,Apartment,3,0,3,1.0,0.2727272727272727,Unknown,4,3
7.0,1460.0,Runwal Elegante,47945.0,1450.0,Andheri West,0,Furnished,3.0,Unknown,Resale,Apartment,3,0,3,3.0,0.42857142857142855,Available,5,5
2.6,1075.0,Evershine Park,24186.0,780.4608585858585,Andheri West,0,Semi-Furnished,3.0,Unknown,Resale,Apartment,3,0,3,3.0,0.5,Unknown,5,0
3.3,1350.0,Evershine Green,24444.0,980.1136363636364,Andheri West,0,Semi-Furnished,3.0,Unknown,Resale,Apartment,3,0,3,1.0,0.21428571428571427,Unknown,4,0
2.6,1065.0,Green Woods,24413.0,719.0,Andheri West,0,Semi-Furnished,2.0,Unknown,Resale,Apartment,2,0,2,2.0,0.3333333333333333,Unknown,3,0
1.48,605.0,Ashish CHS Manish Nagar Road,24463.0,439.2361111111111,Andheri West,0,Furnished,1.0,Unknown,Resale,Apartment,1,0,1,1.0,0.2857142857142857,Unknown,0,0
2.9,900.0,Shatdal CHS LTD,32222.0,650.0,Andheri West,0,Semi-Furnished,2.0,North,Resale,Apartment,2,1,2,1.0,0.2222222222222222,Unknown,2,2
4.0,1500.0,Sameer Apartment,26667.0,1089.0151515151515,Seven Bungalows,0,Unfurnished,2.0,Unknown,Resale,Apartment,4,1,4,4.0,0.75,Unknown,5,6
1.6,520.0,Girnar CHS Andheri West,30769.0,377.52525252525254,Andheri West,0,Furnished,1.0,Unknown,Resale,Apartment,1,1,1,1.0,0.4,Unknown,1,2
0.9,700.0,Divyam Heights,12857.0,460.0,Andheri West,1,Semi-Furnished,2.0,East,Resale,Apartment,1,1,1,1.0,0.8571428571428571,Available,1,2
1.5,700.0,New Blue Heaven Apartment,21429.0,508.2070707070707,Andheri West,0,Unfurnished,2.0,Unknown,Resale,Apartment,2,1,2,2.0,0.8,Unknown,2,2
4.5,1068.0,Kabra Metro One,42135.0,775.3787878787879,Seven Bungalows,0,Unfurnished,3.0,East,Resale,Apartment,3,1,3,3.0,0.38095238095238093,Unknown,6,2
1.8,900.0,Sai Apartment,20000.0,585.0,Andheri West,0,Furnished,2.0,East,New Property,Apartment,2,1,2,2.0,0.875,Unknown,2,2
1.5,280.0,Anand Vihar CHS,53571.0,203.2828282828283,Andheri West,0,Furnished,1.0,Unknown,Resale,Apartment,1,1,1,1.0,0.0,Unknown,1,2
2.85,943.0,UK Sangfroid,30223.0,684.6275252525253,Andheri West,0,Unfurnished,2.0,Unknown,Resale,Apartment,3,1,3,3.0,0.3076923076923077,Unknown,4,2
1.25,433.0,Platinum Towers,28868.0,320.0,DN Nagar,0,Unfurnished,1.0,Unknown,Resale,Apartment,1,1,1,1.0,0.6875,Unknown,1,2
1.26,454.54,Platinum Towers,27720.332643991725,330.0,D.N. Nagar,0,Semi-Furnished,1.0,Unknown,Resale,Apartment,1,0,1,1.0,0.2777777777777778,Unknown,0,0
2.3,702.0,Platinum Casa Divine,32764.0,509.65909090909093,Andheri West,0,Semi-Furnished,2.0,Unknown,Resale,Apartment,2,0,2,1.0,0.35294117647058826,Unknown,1,0
2.25,1000.0,Unknown Project,22500.0,670.0,Lallu Bhai Park,0,Furnished,2.0,North,Resale,Apartment,2,0,2,1.0,0.3333333333333333,Unknown,2,0
3.65,1600.0,Lashkaria Green Height,22812.0,1161.6161616161617,Andheri West,0,Furnished,3.0,Unknown,Resale,Apartment,3,0,3,4.0,0.22580645161290322,Unknown,5,2
0.75,600.0,Unknown Project,12500.0,440.0,Andheri West,1,Unfurnished,2.0,East,Resale,Apartment,1,1,1,1.0,0.5128205128205128,Unknown,1,2
3.24,1405.0,Oakland Park,23000.0,1050.0,Lokhandwala Complex,0,Semi-Furnished,3.0,East,Resale,Apartment,3,0,3,3.0,0.5714285714285714,Available,5,0
5.8,1500.0,Adani Western Heights,38667.0,1200.0,4 Bunglows,0,Furnished,3.0,Unknown,Resale,Apartment,3,1,3,3.0,0.6551724137931034,Unknown,6,9
2.6,1000.0,Unknown Project,26000.0,850.0,Andheri West,0,Furnished,2.0,East,Resale,Apartment,2,0,2,1.0,0.5714285714285714,Available,2,0
5.49,1470.0,Unknown Project,37346.0,1275.0,Lokhandwala Complex,0,Furnished,3.0,West,Resale,Apartment,3,1,3,1.0,1.0,Available,5,7
3.15,1260.0,DLH Swapnadeep,25000.0,800.0,Andheri West,1,Semi-Furnished,2.0,West,Resale,Apartment,3,1,3,3.0,0.6428571428571429,Available,5,2
4.25,1540.0,Unknown Project,27597.0,1200.0,Andheri West,0,Semi-Furnished,2.0,East,Resale,Apartment,3,1,3,1.0,0.2857142857142857,Available,4,6
2.95,1387.0,Unknown Project,21269.0,1020.0,Andheri West,1,Unfurnished,3.0,South -West,Resale,Apartment,3,1,3,1.0,0.5714285714285714,Unknown,5,2
2.7,890.0,Tarapore Towers,30337.0,790.0,Andheri West,0,Semi-Furnished,2.0,East,Resale,Apartment,2,1,2,2.0,0.9230769230769231,Unknown,3,2
4.5,1350.0,Anuchhaya,33333.0,1080.0,Andheri West,1,Unfurnished,3.0,West,Resale,Apartment,3,1,3,1.0,0.36363636363636365,Unknown,5,2
3.3,1800.0,The Gateway,18333.0,1120.0,Andheri West,1,Unfurnished,3.0,West,Resale,Apartment,3,1,3,2.0,0.13333333333333333,Available,6,4
1.4,600.0,Unknown Project,23333.0,420.0,Andheri West,0,Unfurnished,1.0,East,Resale,Apartment,1,1,1,1.0,0.5714285714285714,Available,1,2
10.0,3500.0,Supreme 19,28571.0,2000.0,Andheri West,1,Furnished,4.0,North - West,Resale,Apartment,4,1,4,1.0,0.8421052631578947,Available,5,15
0.6,1550.0,Ashiyana Apartment,3871.0,1125.3156565656566,Andheri West,0,Unfurnished,2.0,East,Resale,Apartment,3,1,3,3.0,1.0,Unknown,4,4
3.25,1600.0,Lashkaria Green Height,20312.0,985.0,Andheri West,0,Furnished,3.0,South,Resale,Apartment,3,1,3,4.0,0.23333333333333334,Unknown,6,4
2.2,800.0,Flower Queen,27500.0,720.0,Andheri West,1,Unfurnished,2.0,East,Resale,Apartment,2,1,2,2.0,0.8333333333333334,Available,3,2
2.3,875.0,Kabra Metro One,26286.0,650.0,Seven Bungalows,0,Semi-Furnished,2.0,East,Resale,Apartment,2,1,2,2.0,0.28,Available,3,2
2.5,1250.0,Unknown Project,20000.0,1250.0,Andheri West,1,Unfurnished,2.0,Unknown,Resale,Apartment,2,1,2,2.0,0.4,Available,4,4
2.16,1100.0,The Fortuna,19636.0,720.0,Andheri West,0,Semi-Furnished,2.0,East,Resale,Apartment,2,1,2,2.0,1.0,Available,4,2
1.15,400.0,Platinum Prive,28750.0,290.4040404040404,Andheri West,1,Semi-Furnished,1.0,East,New Property,Apartment,1,1,1,1.0,0.55,Unknown,1,2
2.55,1100.0,Gurnani Palms,23181.0,7125.0,Andheri West,1,Semi-Furnished,2.0,Unknown,Resale,Apartment,2,1,2,2.0,0.3125,Available,4,4
1.9,750.0,Platinum Towers,25333.0,580.0,Andheri West,1,Semi-Furnished,2.0,East,Resale,Apartment,2,1,2,2.0,0.6666666666666666,Unknown,2,2
4.67,2200.0,Codename Westbay,21227.0,1522.0,Andheri West,0,Semi-Furnished,2.0,Unknown,New Property,Apartment,3,1,3,1.0,0.5,Unknown,4,6
4.62,2010.0,Codename Westbay,22985.0,1523.0,Andheri West,1,Unfurnished,4.0,East,New Property,Apartment,3,1,3,1.0,0.6363636363636364,Available,5,7
3.2,1300.0,DLH Dream Tower,24615.0,1100.0,Andheri West,1,Unfurnished,3.0,East,New Property,Apartment,3,1,3,2.0,0.8,Unknown,6,2
2.75,1050.0,Platinum Life,26190.0,805.0,Andheri West,1,Unfurnished,3.0,East,New Property,Apartment,3,1,3,3.0,0.8,Unknown,6,2
1.38,800.0,Unknown Project,17250.0,600.0,Amboli,1,Unfurnished,2.0,North,Resale,Apartment,2,1,2,1.0,0.5,Available,1,2
6.1,2000.0,Unknown Project,30500.0,1650.0,Lokhandwala Complex,1,Furnished,4.0,East,Resale,Apartment,4,1,4,1.0,0.3333333333333333,Available,5,12
3.4,1799.0,Adani Western Heights,18899.0,1550.0,Andheri West,1,Semi-Furnished,3.0,East,New Property,Apartment,3,1,3,3.0,0.5,Unknown,6,6
5.4,1735.0,Garden Rose,31123.0,1400.0,Andheri West,1,Semi-Furnished,4.0,East,Resale,Apartment,4,1,4,4.0,0.8571428571428571,Available,6,12
5.5,1607.0,Adani Western Heights,34225.0,1150.0,Andheri West,1,Unfurnished,3.0,East,New Property,Apartment,3,1,3,2.0,0.4,Available,6,7
3.0,1229.0,Unknown Project,24410.0,892.2664141414141,Versova Marg,1,Semi-Furnished,2.0,North,Resale,Apartment,2,1,2,1.0,0.6666666666666666,Available,3,2
6.9,1600.0,Adani Western Heights,43125.0,1400.0,4 Bunglows,1,Furnished,3.0,East,Resale,Apartment,3,1,3,1.0,0.3333333333333333,Available,5,9
1.35,716.0,Aadhayay,18854.0,448.0,DN Nagar,1,Unfurnished,2.0,East,New Property,Apartment,1,1,1,1.0,0.3125,Available,1,2
4.0,1700.0,Unknown Project,23529.0,1100.0,4 Bunglows,1,Furnished,3.0,North - East,Resale,Apartment,3,1,3,1.0,0.25,Available,5,4
3.02,756.0,Unknown Project,40002.0,756.0,Lallu Bhai Park,1,Semi-Furnished,2.0,East,New Property,Apartment,2,1,2,1.0,0.5833333333333334,Available,2,2
3.25,1425.0,RNA NG Eclat,22807.0,864.0,Andheri West,1,Unfurnished,2.0,East,New Property,Apartment,2,1,2,1.0,0.5128205128205128,Available,3,2
2.5,600.0,Unknown Project,41667.0,435.6060606060606,Andheri West,0,Unfurnished,2.0,Unknown,Resale,Apartment,2,0,2,1.0,0.22727272727272727,Unknown,1,0
2.5,650.0,Unknown Project,38462.0,471.90656565656565,Andheri West,0,Furnished,2.0,Unknown,Resale,Apartment,2,0,2,1.0,0.75,Unknown,1,0
1.2,520.0,Unknown Project,23077.0,377.52525252525254,Andheri West,0,Semi-Furnished,2.0,East,Resale,Apartment,1,0,1,2.0,0.0,Available,1,0
2.15,640.0,Unknown Project,33594.0,464.64646464646466,Andheri West,0,Semi-Furnished,2.0,Unknown,Resale,Apartment,2,0,2,1.0,0.3333333333333333,Unknown,1,0
1.9,1090.0,Divyam Heights,17431.0,791.35101010101,Andheri West,0,Semi-Furnished,2.0,Unknown,Resale,Apartment,2,0,2,2.0,0.13333333333333333,Unknown,2,0
0.6,310.0,Amboli,19355.0,230.0,Andheri West,1,Unfurnished,1.0,North,Resale,Apartment,1,0,1,1.0,0.3333333333333333,Unknown,0,0
1.5,555.0,Andheri CHS,27027.0,425.0,Andheri West,1,Unfurnished,2.0,East,Resale,Apartment,1,0,1,1.0,0.2,Available,0,0
1.6,800.0,Sumukh Heights,20000.0,580.8080808080808,Andheri West,0,Semi-Furnished,2.0,Unknown,Resale,Apartment,2,0,2,1.0,0.6666666666666666,Available,0,0
1.8,800.0,Unknown Project,22500.0,550.0,Amboli,1,Unfurnished,2.0,Unknown,Resale,Apartment,2,0,2,1.0,1.0,Unknown,0,0
1.4,450.0,Panorama Tower,31111.0,326.70454545454544,Andheri West,1,Unfurnished,1.0,Unknown,Resale,Apartment,1,1,1,1.0,0.5128205128205128,Unknown,1,2
1.85,570.0,Ashish CHS Manish Nagar Road,32456.0,413.82575757575756,Andheri West,0,Unfurnished,2.0,East,Resale,Apartment,2,1,2,2.0,0.8,Available,2,2
1.95,806.0,Unknown Project,24194.0,585.1641414141415,Andheri West,0,Unfurnished,2.0,Unknown,Resale,Apartment,2,1,2,1.0,0.14285714285714285,Unknown,1,2
1.8,585.0,Andheri Lokhandwala,30769.0,585.0,Andheri West,0,Furnished,2.0,West,New Property,Apartment,1,1,1,1.0,1.0,Unknown,1,2
13.5,4450.0,Unknown Project,30337.0,3300.0,Amboli,0,Semi-Furnished,5.0,Unknown,Resale,Penthouse,4,1,4,5.0,0.9285714285714286,Unknown,6,15
2.65,900.0,Platinum Casa Divine,29444.0,585.0,Andheri West,0,Furnished,2.0,North,Resale,Apartment,2,1,2,1.0,0.875,Available,2,2
1.35,575.0,Unknown Project,23478.0,461.0,Andheri West,0,Semi-Furnished,1.0,West,Resale,Apartment,1,1,1,1.0,0.5,Available,1,2
3.0,1750.0,Lashkaria Empress,17143.0,1270.5176767676767,Andheri West,0,Unfurnished,3.0,Unknown,Resale,Apartment,3,1,3,3.0,0.631578947368421,Unknown,6,6
1.3,462.0,Unknown Project,28139.0,335.4166666666667,Andheri West,0,Semi-Furnished,1.0,Unknown,Resale,Apartment,1,1,1,1.0,0.0,Unknown,1,2
0.45,270.0,Unknown Project,16667.0,196.02272727272728,Andheri West,0,Unfurnished,1.0,Unknown,Resale,Apartment,1,1,1,1.0,0.875,Unknown,1,2
1.71,944.0,Sai Krishna kunj,18114.0,685.3535353535353,D.N. Nagar,0,Furnished,2.0,Unknown,Resale,Apartment,2,0,2,1.0,0.75,Unknown,0,0
5.75,1500.0,Premium Towers,38333.0,1089.0151515151515,Andheri West,0,Furnished,3.0,East,Resale,Apartment,3,0,3,3.0,0.3125,Available,5,5
5.0,1550.0,Samarth Aangan,32258.0,1550.0,Andheri West,0,Furnished,3.0,Unknown,Resale,Apartment,3,0,3,1.0,0.72,Unknown,4,7
2.0,700.0,Prathmesh Park,28571.0,555.0,Andheri West,0,Semi-Furnished,2.0,Unknown,New Property,Apartment,1,0,1,1.0,1.0,Unknown,1,0
2.0,1200.0,Unknown Project,16667.0,871.2121212121212,Andheri West,0,Furnished,2.0,Unknown,Resale,Apartment,2,0,2,1.0,0.5714285714285714,Available,2,0
1.75,999.0,Sagar City Atlantic,17518.0,725.2840909090909,Andheri West,0,Semi-Furnished,2.0,Unknown,Resale,Apartment,2,0,2,2.0,0.9411764705882353,Unknown,1,0
1.45,600.0,Unknown Project,24167.0,585.0,Andheri West,0,Furnished,2.0,Unknown,Resale,Apartment,2,0,2,1.0,0.16666666666666666,Unknown,0,0
3.0,600.0,Hrushikesh Apartment,50000.0,560.0,Andheri West,1,Unfurnished,2.0,Unknown,Resale,Apartment,2,0,2,2.0,0.0,Unknown,2,0
3.5,1470.0,Unknown Project,23810.0,1067.2348484848485,Andheri West,0,Furnished,3.0,Unknown,Resale,Apartment,3,0,3,1.0,0.625,Unknown,4,0
1.05,380.0,Unknown Project,27632.0,275.8838383838384,Andheri West,0,Furnished,1.0,Unknown,Resale,Apartment,1,0,1,1.0,0.8,Unknown,0,0
1.65,565.0,Unknown Project,29204.0,465.0,Lokhandwala Complex,1,Unfurnished,2.0,Unknown,Resale,Apartment,1,0,1,1.0,0.0,Unknown,0,0
12.0,2700.0,Oberoi Sky Gardens,44444.0,2000.0,Andheri West,0,Furnished,4.0,North - East,Resale,Apartment,4,0,4,5.0,0.36363636363636365,Unknown,5,13
2.1,750.0,Rajveer Apartment,28000.0,544.5075757575758,Andheri West,0,Semi-Furnished,2.0,Unknown,Resale,Apartment,2,0,2,2.0,0.5714285714285714,Unknown,2,0
0.42,430.0,Unknown Project,9767.0,400.0,Andheri West,0,Unfurnished,1.0,Unknown,Resale,Builder Floor Apartment,1,0,1,1.0,0.6666666666666666,Unknown,0,0
0.8,600.0,Unknown Project,13333.0,435.6060606060606,Andheri West,0,Semi-Furnished,1.0,Unknown,Resale,Apartment,1,0,1,1.0,0.75,Unknown,0,0
0.9,502.75,Unknown Project,17901.54152163103,365.0,Andheri West,1,Unfurnished,1.0,West,Resale,Apartment,1,0,1,1.0,0.25,Unknown,0,0
1.0,500.0,Unknown Project,20000.0,363.0050505050505,Andheri West,0,Unfurnished,1.0,Unknown,Resale,Apartment,1,0,1,1.0,0.75,Unknown,0,0
1.3,716.24,Shubh-Man Mandir Apartment,18150.340667932538,520.0,Andheri West,0,Furnished,2.0,North - East,Resale,Apartment,1,0,1,1.0,0.3333333333333333,Available,0,0
1.9,595.0,Unknown Project,31933.0,540.0,Andheri West,0,Semi-Furnished,2.0,Unknown,Resale,Apartment,2,0,2,1.0,0.3333333333333333,Available,0,0
1.7,1180.0,Heritage,14407.0,856.6919191919192,Andheri West,0,Furnished,2.0,Unknown,Resale,Apartment,2,0,2,2.0,0.875,Unknown,2,0
2.6,1515.0,Unknown Project,17162.0,1099.905303030303,Andheri West,1,Furnished,3.0,East,Resale,Apartment,3,1,3,1.0,0.3125,Available,5,4
1.3,522.0,Unknown Project,24904.0,422.57142857142856,Andheri West,0,Semi-Furnished,2.0,Unknown,Resale,Builder Floor Apartment,2,1,2,1.0,0.75,Unknown,1,2
1.25,508.0,Unknown Project,24606.0,368.8131313131313,Andheri West,0,Unfurnished,2.0,Unknown,Resale,Apartment,1,1,1,1.0,0.3333333333333333,Unknown,1,2
1.17,595.0,Unknown Project,19664.0,431.9760101010101,Andheri West,1,Unfurnished,1.0,South,Resale,Apartment,1,1,1,1.0,1.0,Unknown,1,2
2.0,850.0,Bhairav Apartment,23529.0,617.1085858585859,Andheri West,0,Furnished,2.0,Unknown,Resale,Apartment,2,1,2,2.0,0.8571428571428571,Unknown,3,2
